Freq.	1/I(Vin)
1.38653865386529e+05	-3.51664696430900e-02,-1.99110656414737e+01
1.38663866386629e+05	-3.52865004636778e-02,-1.99538990607791e+01
1.38673867386729e+05	-3.54072028357469e-02,-1.99968807596245e+01
1.38683868386829e+05	-3.55285817121709e-02,-2.00400115747934e+01
1.38693869386929e+05	-3.56506420918695e-02,-2.00832923492647e+01
1.38703870387029e+05	-3.57733890203237e-02,-2.01267239322705e+01
1.38713871387129e+05	-3.58968275900923e-02,-2.01703071793534e+01
1.38723872387229e+05	-3.60209629413429e-02,-2.02140429524261e+01
1.38733873387329e+05	-3.61458002623869e-02,-2.02579321198321e+01
1.38743874387429e+05	-3.62713447902188e-02,-2.03019755564044e+01
1.38753875387529e+05	-3.63976018110658e-02,-2.03461741435275e+01
1.38763876387629e+05	-3.65245766609468e-02,-2.03905287691997e+01
1.38773877387729e+05	-3.66522747262311e-02,-2.04350403280945e+01
1.38783878387829e+05	-3.67807014442115e-02,-2.04797097216238e+01
1.38793879387929e+05	-3.69098623036828e-02,-2.05245378580028e+01
1.38803880388029e+05	-3.70397628455281e-02,-2.05695256523137e+01
1.38813881388129e+05	-3.71704086633106e-02,-2.06146740265711e+01
1.38823882388229e+05	-3.73018054038802e-02,-2.06599839097895e+01
1.38833883388329e+05	-3.74339587679770e-02,-2.07054562380476e+01
1.38843884388429e+05	-3.75668745108542e-02,-2.07510919545582e+01
1.38853885388529e+05	-3.77005584429012e-02,-2.07968920097353e+01
1.38863886388629e+05	-3.78350164302817e-02,-2.08428573612641e+01
1.38873887388729e+05	-3.79702543955731e-02,-2.08889889741702e+01
1.38883888388829e+05	-3.81062783184220e-02,-2.09352878208915e+01
1.38893889388929e+05	-3.82430942362013e-02,-2.09817548813480e+01
1.38903890389029e+05	-3.83807082446849e-02,-2.10283911430167e+01
1.38913891389129e+05	-3.85191264987197e-02,-2.10751976010023e+01
1.38923892389229e+05	-3.86583552129212e-02,-2.11221752581139e+01
1.38933893389329e+05	-3.87984006623636e-02,-2.11693251249372e+01
1.38943894389429e+05	-3.89392691832929e-02,-2.12166482199132e+01
1.38953895389529e+05	-3.90809671738398e-02,-2.12641455694132e+01
1.38963896389629e+05	-3.92235010947464e-02,-2.13118182078168e+01
1.38973897389729e+05	-3.93668774701045e-02,-2.13596671775908e+01
1.38983898389829e+05	-3.95111028880993e-02,-2.14076935293684e+01
1.38993899389929e+05	-3.96561840017698e-02,-2.14558983220302e+01
1.39003900390030e+05	-3.98021275297718e-02,-2.15042826227847e+01
1.39013901390130e+05	-3.99489402571582e-02,-2.15528475072513e+01
1.39023902390230e+05	-4.00966290361693e-02,-2.16015940595440e+01
1.39033903390330e+05	-4.02452007870276e-02,-2.16505233723544e+01
1.39043904390430e+05	-4.03946624987532e-02,-2.16996365470387e+01
1.39053905390530e+05	-4.05450212299835e-02,-2.17489346937030e+01
1.39063906390630e+05	-4.06962841098079e-02,-2.17984189312911e+01
1.39073907390730e+05	-4.08484583386108e-02,-2.18480903876726e+01
1.39083908390830e+05	-4.10015511889309e-02,-2.18979501997327e+01
1.39093909390930e+05	-4.11555700063309e-02,-2.19479995134633e+01
1.39103910391030e+05	-4.13105222102740e-02,-2.19982394840530e+01
1.39113911391130e+05	-4.14664152950257e-02,-2.20486712759823e+01
1.39123912391230e+05	-4.16232568305520e-02,-2.20992960631153e+01
1.39133913391330e+05	-4.17810544634443e-02,-2.21501150287961e+01
1.39143914391430e+05	-4.19398159178500e-02,-2.22011293659448e+01
1.39153915391530e+05	-4.20995489964174e-02,-2.22523402771545e+01
1.39163916391630e+05	-4.22602615812551e-02,-2.23037489747899e+01
1.39173917391730e+05	-4.24219616349055e-02,-2.23553566810875e+01
1.39183918391830e+05	-4.25846572013315e-02,-2.24071646282565e+01
1.39193919391930e+05	-4.27483564069170e-02,-2.24591740585810e+01
1.39203920392030e+05	-4.29130674614805e-02,-2.25113862245229e+01
1.39213921392130e+05	-4.30787986593098e-02,-2.25638023888280e+01
1.39223922392230e+05	-4.32455583802017e-02,-2.26164238246311e+01
1.39233923392330e+05	-4.34133550905244e-02,-2.26692518155635e+01
1.39243924392430e+05	-4.35821973442910e-02,-2.27222876558614e+01
1.39253925392530e+05	-4.37520937842536e-02,-2.27755326504775e+01
1.39263926392630e+05	-4.39230531430078e-02,-2.28289881151909e+01
1.39273927392730e+05	-4.40950842441158e-02,-2.28826553767206e+01
1.39283928392830e+05	-4.42681960032450e-02,-2.29365357728394e+01
1.39293929392930e+05	-4.44423974293267e-02,-2.29906306524903e+01
1.39303930393030e+05	-4.46176976257250e-02,-2.30449413759027e+01
1.39313931393130e+05	-4.47941057914314e-02,-2.30994693147120e+01
1.39323932393230e+05	-4.49716312222711e-02,-2.31542158520795e+01
1.39333933393330e+05	-4.51502833121246e-02,-2.32091823828127e+01
1.39343934393430e+05	-4.53300715541798e-02,-2.32643703134914e+01
1.39353935393530e+05	-4.55110055421854e-02,-2.33197810625891e+01
1.39363936393630e+05	-4.56930949717391e-02,-2.33754160606020e+01
1.39373937393730e+05	-4.58763496415822e-02,-2.34312767501755e+01
1.39383938393830e+05	-4.60607794549232e-02,-2.34873645862344e+01
1.39393939393930e+05	-4.62463944207739e-02,-2.35436810361137e+01
1.39403940394030e+05	-4.64332046553116e-02,-2.36002275796922e+01
1.39413941394130e+05	-4.66212203832570e-02,-2.36570057095270e+01
1.39423942394230e+05	-4.68104519392754e-02,-2.37140169309893e+01
1.39433943394330e+05	-4.70009097693968e-02,-2.37712627624030e+01
1.39443944394430e+05	-4.71926044324626e-02,-2.38287447351848e+01
1.39453945394530e+05	-4.73855466015880e-02,-2.38864643939862e+01
1.39463946394630e+05	-4.75797470656483e-02,-2.39444232968359e+01
1.39473947394730e+05	-4.77752167307929e-02,-2.40026230152868e+01
1.39483948394830e+05	-4.79719666219739e-02,-2.40610651345625e+01
1.39493949394930e+05	-4.81700078845051e-02,-2.41197512537067e+01
1.39503950395030e+05	-4.83693517856430e-02,-2.41786829857352e+01
1.39513951395130e+05	-4.85700097161884e-02,-2.42378619577879e+01
1.39523952395231e+05	-4.87719931921165e-02,-2.42972898112847e+01
1.39533953395331e+05	-4.89753138562367e-02,-2.43569682020844e+01
1.39543954395431e+05	-4.91799834798613e-02,-2.44168988006407e+01
1.39553955395531e+05	-4.93860139645243e-02,-2.44770832921671e+01
1.39563956395631e+05	-4.95934173437034e-02,-2.45375233767986e+01
1.39573957395731e+05	-4.98022057845874e-02,-2.45982207697588e+01
1.39583958395831e+05	-5.00123915898561e-02,-2.46591772015265e+01
1.39593959395931e+05	-5.02239871995027e-02,-2.47203944180082e+01
1.39603960396031e+05	-5.04370051926686e-02,-2.47818741807083e+01
1.39613961396131e+05	-5.06514582895230e-02,-2.48436182669060e+01
1.39623962396231e+05	-5.08673593531610e-02,-2.49056284698317e+01
1.39633963396331e+05	-5.10847213915345e-02,-2.49679065988467e+01
1.39643964396431e+05	-5.13035575594181e-02,-2.50304544796259e+01
1.39653965396531e+05	-5.15238811603974e-02,-2.50932739543416e+01
1.39663966396631e+05	-5.17457056488990e-02,-2.51563668818516e+01
1.39673967396731e+05	-5.19690446322430e-02,-2.52197351378877e+01
1.39683968396831e+05	-5.21939118727375e-02,-2.52833806152493e+01
1.39693969396931e+05	-5.24203212898003e-02,-2.53473052239977e+01
1.39703970397031e+05	-5.26482869621132e-02,-2.54115108916531e+01
1.39713971397131e+05	-5.28778231298177e-02,-2.54759995633955e+01
1.39723972397231e+05	-5.31089441967455e-02,-2.55407732022688e+01
1.39733973397331e+05	-5.33416647326723e-02,-2.56058337893839e+01
1.39743974397431e+05	-5.35759994756265e-02,-2.56711833241304e+01
1.39753975397531e+05	-5.38119633342233e-02,-2.57368238243865e+01
1.39763976397631e+05	-5.40495713900404e-02,-2.58027573267343e+01
1.39773977397731e+05	-5.42888389000295e-02,-2.58689858866764e+01
1.39783978397831e+05	-5.45297812989748e-02,-2.59355115788582e+01
1.39793979397931e+05	-5.47724142019810e-02,-2.60023364972900e+01
1.39803980398031e+05	-5.50167534070118e-02,-2.60694627555745e+01
1.39813981398131e+05	-5.52628148974635e-02,-2.61368924871371e+01
1.39823982398231e+05	-5.55106148447842e-02,-2.62046278454586e+01
1.39833983398331e+05	-5.57601696111360e-02,-2.62726710043121e+01
1.39843984398431e+05	-5.60114957521025e-02,-2.63410241580037e+01
1.39853985398531e+05	-5.62646100194333e-02,-2.64096895216136e+01
1.39863986398631e+05	-5.65195293638493e-02,-2.64786693312458e+01
1.39873987398731e+05	-5.67762709378796e-02,-2.65479658442767e+01
1.39883988398831e+05	-5.70348520987542e-02,-2.66175813396092e+01
1.39893989398931e+05	-5.72952904113419e-02,-2.66875181179306e+01
1.39903990399031e+05	-5.75576036511418e-02,-2.67577785019738e+01
1.39913991399131e+05	-5.78218098073203e-02,-2.68283648367828e+01
1.39923992399231e+05	-5.80879270857990e-02,-2.68992794899805e+01
1.39933993399331e+05	-5.83559739124024e-02,-2.69705248520428e+01
1.39943994399431e+05	-5.86259689360445e-02,-2.70421033365735e+01
1.39953995399531e+05	-5.88979310319944e-02,-2.71140173805884e+01
1.39963996399631e+05	-5.91718793051621e-02,-2.71862694447958e+01
1.39973997399731e+05	-5.94478330934776e-02,-2.72588620138896e+01
1.39983998399831e+05	-5.97258119712986e-02,-2.73317975968395e+01
1.39993999399931e+05	-6.00058357528965e-02,-2.74050787271912e+01
1.40004000400031e+05	-6.02879244959876e-02,-2.74787079633657e+01
1.40014001400131e+05	-6.05720985053406e-02,-2.75526878889688e+01
1.40024002400231e+05	-6.08583783364256e-02,-2.76270211130984e+01
1.40034003400331e+05	-6.11467847991554e-02,-2.77017102706648e+01
1.40044004400431e+05	-6.14373389616592e-02,-2.77767580227063e+01
1.40054005400532e+05	-6.17300621541485e-02,-2.78521670567177e+01
1.40064006400632e+05	-6.20249759728325e-02,-2.79279400869777e+01
1.40074007400732e+05	-6.23221022839169e-02,-2.80040798548860e+01
1.40084008400832e+05	-6.26214632276628e-02,-2.80805891293024e+01
1.40094009400932e+05	-6.29230812225186e-02,-2.81574707068917e+01
1.40104010401032e+05	-6.32269789693276e-02,-2.82347274124742e+01
1.40114011401132e+05	-6.35331794556072e-02,-2.83123620993810e+01
1.40124012401232e+05	-6.38417059599034e-02,-2.83903776498144e+01
1.40134013401332e+05	-6.41525820562326e-02,-2.84687769752166e+01
1.40144014401432e+05	-6.44658316185870e-02,-2.85475630166400e+01
1.40154015401532e+05	-6.47814788255306e-02,-2.86267387451250e+01
1.40164016401632e+05	-6.50995481648743e-02,-2.87063071620842e+01
1.40174017401732e+05	-6.54200644384364e-02,-2.87862712996913e+01
1.40184018401832e+05	-6.57430527668915e-02,-2.88666342212779e+01
1.40194019401932e+05	-6.60685385946943e-02,-2.89473990217327e+01
1.40204020402032e+05	-6.63965476951162e-02,-2.90285688279127e+01
1.40214021402132e+05	-6.67271061753417e-02,-2.91101467990536e+01
1.40224022402232e+05	-6.70602404816910e-02,-2.91921361271935e+01
1.40234023402332e+05	-6.73959774049119e-02,-2.92745400375988e+01
1.40244024402432e+05	-6.77343440855807e-02,-2.93573617891978e+01
1.40254025402532e+05	-6.80753680195996e-02,-2.94406046750221e+01
1.40264026402632e+05	-6.84190770637969e-02,-2.95242720226541e+01
1.40274027402732e+05	-6.87654994416270e-02,-2.96083671946814e+01
1.40284028402832e+05	-6.91146637489787e-02,-2.96928935891592e+01
1.40294029402932e+05	-6.94665989600877e-02,-2.97778546400789e+01
1.40304030403032e+05	-6.98213344335687e-02,-2.98632538178464e+01
1.40314031403132e+05	-7.01788999185419e-02,-2.99490946297640e+01
1.40324032403232e+05	-7.05393255608898e-02,-3.00353806205240e+01
1.40334033403332e+05	-7.09026419096305e-02,-3.01221153727092e+01
1.40344034403432e+05	-7.12688799233973e-02,-3.02093025072994e+01
1.40354035403532e+05	-7.16380709770549e-02,-3.02969456841884e+01
1.40364036403632e+05	-7.20102468684347e-02,-3.03850486027091e+01
1.40374037403732e+05	-7.23854398251973e-02,-3.04736150021659e+01
1.40384038403832e+05	-7.27636825118232e-02,-3.05626486623763e+01
1.40394039403932e+05	-7.31450080367441e-02,-3.06521534042222e+01
1.40404040404032e+05	-7.35294499595988e-02,-3.07421330902084e+01
1.40414041404132e+05	-7.39170422986438e-02,-3.08325916250329e+01
1.40424042404232e+05	-7.43078195382846e-02,-3.09235329561629e+01
1.40434043404332e+05	-7.47018166367801e-02,-3.10149610744252e+01
1.40444044404432e+05	-7.50990690340634e-02,-3.11068800146003e+01
1.40454045404532e+05	-7.54996126597446e-02,-3.11992938560330e+01
1.40464046404632e+05	-7.59034839412435e-02,-3.12922067232465e+01
1.40474047404732e+05	-7.63107198121009e-02,-3.13856227865728e+01
1.40484048404832e+05	-7.67213577204392e-02,-3.14795462627896e+01
1.40494049404932e+05	-7.71354356375886e-02,-3.15739814157679e+01
1.40504050405032e+05	-7.75529920668958e-02,-3.16689325571346e+01
1.40514051405132e+05	-7.79740660526879e-02,-3.17644040469406e+01
1.40524052405232e+05	-7.83986971894319e-02,-3.18604002943457e+01
1.40534053405332e+05	-7.88269256310478e-02,-3.19569257583081e+01
1.40544054405432e+05	-7.92587921004482e-02,-3.20539849482951e+01
1.40554055405532e+05	-7.96943378992275e-02,-3.21515824249974e+01
1.40564056405632e+05	-8.01336049175624e-02,-3.22497228010588e+01
1.40574057405733e+05	-8.05766356443194e-02,-3.23484107418212e+01
1.40584058405833e+05	-8.10234731773436e-02,-3.24476509660769e+01
1.40594059405933e+05	-8.14741612339700e-02,-3.25474482468376e+01
1.40604060406033e+05	-8.19287441617491e-02,-3.26478074121170e+01
1.40614061406133e+05	-8.23872669493710e-02,-3.27487333457235e+01
1.40624062406233e+05	-8.28497752378438e-02,-3.28502309880725e+01
1.40634063406333e+05	-8.33163153318537e-02,-3.29523053370042e+01
1.40644064406433e+05	-8.37869342114123e-02,-3.30549614486267e+01
1.40654065406533e+05	-8.42616795436863e-02,-3.31582044381625e+01
1.40664066406633e+05	-8.47405996951243e-02,-3.32620394808206e+01
1.40674067406733e+05	-8.52237437437876e-02,-3.33664718126750e+01
1.40684068406833e+05	-8.57111614919571e-02,-3.34715067315631e+01
1.40694069406933e+05	-8.62029034790138e-02,-3.35771495980023e+01
1.40704070407033e+05	-8.66990209945575e-02,-3.36834058361166e+01
1.40714071407133e+05	-8.71995660918223e-02,-3.37902809345854e+01
1.40724072407233e+05	-8.77045916013638e-02,-3.38977804476068e+01
1.40734073407333e+05	-8.82141511450359e-02,-3.40059099958783e+01
1.40744074407433e+05	-8.87282991502575e-02,-3.41146752675958e+01
1.40754075407533e+05	-8.92470908645885e-02,-3.42240820194703e+01
1.40764076407633e+05	-8.97705823706034e-02,-3.43341360777626e+01
1.40774077407733e+05	-9.02988306010901e-02,-3.44448433393376e+01
1.40784078407833e+05	-9.08318933545710e-02,-3.45562097727382e+01
1.40794079407933e+05	-9.13698293111481e-02,-3.46682414192768e+01
1.40804080408033e+05	-9.19126980486980e-02,-3.47809443941489e+01
1.40814081408133e+05	-9.24605600594137e-02,-3.48943248875676e+01
1.40824082408233e+05	-9.30134767666820e-02,-3.50083891659143e+01
1.40834083408333e+05	-9.35715105423746e-02,-3.51231435729201e+01
1.40844084408433e+05	-9.41347247244477e-02,-3.52385945308568e+01
1.40854085408533e+05	-9.47031836349945e-02,-3.53547485417630e+01
1.40864086408633e+05	-9.52769525986284e-02,-3.54716121886813e+01
1.40874087408733e+05	-9.58560979613212e-02,-3.55891921369287e+01
1.40884088408833e+05	-9.64406871096163e-02,-3.57074951353831e+01
1.40894089408933e+05	-9.70307884902893e-02,-3.58265280177992e+01
1.40904090409033e+05	-9.76264716304341e-02,-3.59462977041471e+01
1.40914091409133e+05	-9.82278071579920e-02,-3.60668112019762e+01
1.40924092409233e+05	-9.88348668227433e-02,-3.61880756078059e+01
1.40934093409333e+05	-9.94477235177660e-02,-3.63100981085430e+01
1.40944094409433e+05	-1.00066451301380e-01,-3.64328859829265e+01
1.40954095409533e+05	-1.00691125419558e-01,-3.65564466029956e+01
1.40964096409633e+05	-1.01321822328888e-01,-3.66807874355959e+01
1.40974097409733e+05	-1.01958619720009e-01,-3.68059160439038e+01
1.40984098409833e+05	-1.02601596541615e-01,-3.69318400889894e+01
1.40994099409933e+05	-1.03250833024966e-01,-3.70585673314016e+01
1.41004100410033e+05	-1.03906410709005e-01,-3.71861056327929e+01
1.41014101410133e+05	-1.04568412466011e-01,-3.73144629575692e+01
1.41024102410233e+05	-1.05236922527859e-01,-3.74436473745751e+01
1.41034103410333e+05	-1.05912026512884e-01,-3.75736670588113e+01
1.41044104410433e+05	-1.06593811453375e-01,-3.77045302931892e+01
1.41054105410533e+05	-1.07282365823681e-01,-3.78362454703142e+01
1.41064106410633e+05	-1.07977779568999e-01,-3.79688210943107e+01
1.41074107410733e+05	-1.08680144134826e-01,-3.81022657826807e+01
1.41084108410833e+05	-1.09389552497084e-01,-3.82365882681983e+01
1.41094109410934e+05	-1.10106099192991e-01,-3.83717974008471e+01
1.41104110411034e+05	-1.10829880352613e-01,-3.85079021497899e+01
1.41114111411134e+05	-1.11560993731221e-01,-3.86449116053876e+01
1.41124112411234e+05	-1.12299538742351e-01,-3.87828349812480e+01
1.41134113411334e+05	-1.13045616491705e-01,-3.89216816163260e+01
1.41144114411434e+05	-1.13799329811835e-01,-3.90614609770606e+01
1.41154115411534e+05	-1.14560783297680e-01,-3.92021826595608e+01
1.41164116411634e+05	-1.15330083342932e-01,-3.93438563918314e+01
1.41174117411734e+05	-1.16107338177307e-01,-3.94864920360490e+01
1.41184118411834e+05	-1.16892657904709e-01,-3.96300995908841e+01
1.41194119411934e+05	-1.17686154542313e-01,-3.97746891938689e+01
1.41204120412034e+05	-1.18487942060628e-01,-3.99202711238195e+01
1.41214121412134e+05	-1.19298136424510e-01,-4.00668558033041e+01
1.41224122412234e+05	-1.20116855635215e-01,-4.02144538011671e+01
1.41234123412334e+05	-1.20944219773470e-01,-4.03630758351042e+01
1.41244124412434e+05	-1.21780351043614e-01,-4.05127327742924e+01
1.41254125412534e+05	-1.22625373818850e-01,-4.06634356420777e+01
1.41264126412634e+05	-1.23479414687594e-01,-4.08151956187158e+01
1.41274127412734e+05	-1.24342602501022e-01,-4.09680240441774e+01
1.41284128412834e+05	-1.25215068421790e-01,-4.11219324210095e+01
1.41294129412934e+05	-1.26096945973990e-01,-4.12769324172608e+01
1.41304130413034e+05	-1.26988371094360e-01,-4.14330358694684e+01
1.41314131413134e+05	-1.27889482184815e-01,-4.15902547857122e+01
1.41324132413234e+05	-1.28800420166288e-01,-4.17486013487321e+01
1.41334133413334e+05	-1.29721328533988e-01,-4.19080879191195e+01
1.41344134413434e+05	-1.30652353414031e-01,-4.20687270385705e+01
1.41354135413534e+05	-1.31593643621567e-01,-4.22305314332188e+01
1.41364136413634e+05	-1.32545350720398e-01,-4.23935140170386e+01
1.41374137413734e+05	-1.33507629084136e-01,-4.25576878953226e+01
1.41384138413834e+05	-1.34480635958975e-01,-4.27230663682406e+01
1.41394139413934e+05	-1.35464531528081e-01,-4.28896629344732e+01
1.41404140414034e+05	-1.36459478977694e-01,-4.30574912949332e+01
1.41414141414134e+05	-1.37465644564958e-01,-4.32265653565645e+01
1.41424142414234e+05	-1.38483197687547e-01,-4.33968992362309e+01
1.41434143414334e+05	-1.39512310955160e-01,-4.35685072646947e+01
1.41444144414434e+05	-1.40553160262891e-01,-4.37414039906817e+01
1.41454145414534e+05	-1.41605924866570e-01,-4.39156041850395e+01
1.41464146414634e+05	-1.42670787460165e-01,-4.40911228449994e+01
1.41474147414734e+05	-1.43747934255212e-01,-4.42679751985248e+01
1.41484148414834e+05	-1.44837555062446e-01,-4.44461767087700e+01
1.41494149414934e+05	-1.45939843375610e-01,-4.46257430786359e+01
1.41504150415034e+05	-1.47054996457587e-01,-4.48066902554376e+01
1.41514151415134e+05	-1.48183215428869e-01,-4.49890344356777e+01
1.41524152415234e+05	-1.49324705358465e-01,-4.51727920699340e+01
1.41534153415334e+05	-1.50479675357308e-01,-4.53579798678599e+01
1.41544154415434e+05	-1.51648338674275e-01,-4.55446148033072e+01
1.41554155415534e+05	-1.52830912794857e-01,-4.57327141195686e+01
1.41564156415634e+05	-1.54027619542603e-01,-4.59222953347468e+01
1.41574157415734e+05	-1.55238685183370e-01,-4.61133762472476e+01
1.41584158415834e+05	-1.56464340532579e-01,-4.63059749414150e+01
1.41594159415934e+05	-1.57704821065436e-01,-4.65001097932935e+01
1.41604160416034e+05	-1.58960367030310e-01,-4.66957994765340e+01
1.41614161416135e+05	-1.60231223565357e-01,-4.68930629684457e+01
1.41624162416235e+05	-1.61517640818457e-01,-4.70919195561920e+01
1.41634163416335e+05	-1.62819874070618e-01,-4.72923888431443e+01
1.41644164416435e+05	-1.64138183862913e-01,-4.74944907553843e+01
1.41654165416535e+05	-1.65472836127146e-01,-4.76982455483790e+01
1.41664166416635e+05	-1.66824102320230e-01,-4.79036738138065e+01
1.41674167416735e+05	-1.68192259562644e-01,-4.81107964865748e+01
1.41684168416835e+05	-1.69577590780758e-01,-4.83196348519888e+01
1.41694169416935e+05	-1.70980384853526e-01,-4.85302105531244e+01
1.41704170417035e+05	-1.72400936763419e-01,-4.87425455983726e+01
1.41714171417135e+05	-1.73839547751869e-01,-4.89566623691800e+01
1.41724172417235e+05	-1.75296525479356e-01,-4.91725836279886e+01
1.41734173417335e+05	-1.76772184190308e-01,-4.93903325263798e+01
1.41744174417435e+05	-1.78266844882925e-01,-4.96099326134230e+01
1.41754175417535e+05	-1.79780835484174e-01,-4.98314078442460e+01
1.41764176417635e+05	-1.81314491030085e-01,-5.00547825888250e+01
1.41774177417735e+05	-1.82868153851543e-01,-5.02800816410058e+01
1.41784178417835e+05	-1.84442173765758e-01,-5.05073302277563e+01
1.41794179417935e+05	-1.86036908273661e-01,-5.07365540186712e+01
1.41804180418035e+05	-1.87652722763358e-01,-5.09677791357199e+01
1.41814181418135e+05	-1.89289990719928e-01,-5.12010321632577e+01
1.41824182418235e+05	-1.90949093941755e-01,-5.14363401583037e+01
1.41834183418335e+05	-1.92630422763614e-01,-5.16737306610907e+01
1.41844184418435e+05	-1.94334376286797e-01,-5.19132317059022e+01
1.41854185418535e+05	-1.96061362616517e-01,-5.21548718322042e+01
1.41864186418635e+05	-1.97811799106825e-01,-5.23986800960744e+01
1.41874187418735e+05	-1.99586112613316e-01,-5.26446860819423e+01
1.41884188418835e+05	-2.01384739754032e-01,-5.28929199146630e+01
1.41894189418935e+05	-2.03208127178584e-01,-5.31434122719019e+01
1.41904190419035e+05	-2.05056731846194e-01,-5.33961943968893e+01
1.41914191419135e+05	-2.06931021312524e-01,-5.36512981114976e+01
1.41924192419235e+05	-2.08831474026113e-01,-5.39087558297172e+01
1.41934193419335e+05	-2.10758579634313e-01,-5.41686005714809e+01
1.41944194419435e+05	-2.12712839299447e-01,-5.44308659768963e+01
1.41954195419535e+05	-2.14694766025359e-01,-5.46955863208735e+01
1.41964196419635e+05	-2.16704884994855e-01,-5.49627965281712e+01
1.41974197419735e+05	-2.18743733918383e-01,-5.52325321888704e+01
1.41984198419835e+05	-2.20811863394467e-01,-5.55048295742967e+01
1.41994199419935e+05	-2.22909837282236e-01,-5.57797256533960e+01
1.42004200420035e+05	-2.25038233086641e-01,-5.60572581095906e+01
1.42014201420135e+05	-2.27197642356750e-01,-5.63374653581236e+01
1.42024202420235e+05	-2.29388671097680e-01,-5.66203865639092e+01
1.42034203420335e+05	-2.31611940196726e-01,-5.69060616599135e+01
1.42044204420435e+05	-2.33868085864175e-01,-5.71945313660720e+01
1.42054205420535e+05	-2.36157760089463e-01,-5.74858372087748e+01
1.42064206420635e+05	-2.38481631113253e-01,-5.77800215409306e+01
1.42074207420735e+05	-2.40840383916067e-01,-5.80771275626346e+01
1.42084208420835e+05	-2.43234720724117e-01,-5.83771993424535e+01
1.42094209420935e+05	-2.45665361533169e-01,-5.86802818393698e+01
1.42104210421035e+05	-2.48133044650870e-01,-5.89864209253715e+01
1.42114211421135e+05	-2.50638527258753e-01,-5.92956634087633e+01
1.42124212421235e+05	-2.53182585994208e-01,-5.96080570581651e+01
1.42134213421336e+05	-2.55766017553687e-01,-5.99236506272753e+01
1.42144214421436e+05	-2.58389639317760e-01,-6.02424938803933e+01
1.42154215421536e+05	-2.61054289998998e-01,-6.05646376187382e+01
1.42164216421636e+05	-2.63760830313751e-01,-6.08901337076049e+01
1.42174217421736e+05	-2.66510143678631e-01,-6.12190351043655e+01
1.42184218421836e+05	-2.69303136932946e-01,-6.15513958873696e+01
1.42194219421936e+05	-2.72140741088027e-01,-6.18872712857593e+01
1.42204220422036e+05	-2.75023912104737e-01,-6.22267177102476e+01
1.42214221422136e+05	-2.77953631700280e-01,-6.25697927848847e+01
1.42224222422236e+05	-2.80930908185632e-01,-6.29165553798574e+01
1.42234223422336e+05	-2.83956777334926e-01,-6.32670656453597e+01
1.42244224422436e+05	-2.87032303288147e-01,-6.36213850465683e+01
1.42254225422536e+05	-2.90158579488664e-01,-6.39795763997776e+01
1.42264226422636e+05	-2.93336729657132e-01,-6.43417039097308e+01
1.42274227422736e+05	-2.96567908803330e-01,-6.47078332081931e+01
1.42284228422836e+05	-2.99853304277697e-01,-6.50780313938206e+01
1.42294229422936e+05	-3.03194136864344e-01,-6.54523670733730e+01
1.42304230423036e+05	-3.06591661917426e-01,-6.58309104043263e+01
1.42314231423136e+05	-3.10047170542722e-01,-6.62137331389255e+01
1.42324232423236e+05	-3.13561990826839e-01,-6.66009086697736e+01
1.42334233423336e+05	-3.17137489115692e-01,-6.69925120769567e+01
1.42344234423436e+05	-3.20775071345260e-01,-6.73886201768498e+01
1.42354235423536e+05	-3.24476184426156e-01,-6.77893115725694e+01
1.42364236423636e+05	-3.28242317685614e-01,-6.81946667062595e+01
1.42374237423736e+05	-3.32075004368453e-01,-6.86047679131619e+01
1.42384238423836e+05	-3.35975823200836e-01,-6.90196994776536e+01
1.42394239423936e+05	-3.39946400019159e-01,-6.94395476912637e+01
1.42404240424036e+05	-3.43988409467428e-01,-6.98644009127742e+01
1.42414241424136e+05	-3.48103576766480e-01,-7.02943496305014e+01
1.42424242424236e+05	-3.52293679558506e-01,-7.07294865268429e+01
1.42434243424336e+05	-3.56560549830417e-01,-7.11699065451747e+01
1.42444244424436e+05	-3.60906075920245e-01,-7.16157069592288e+01
1.42454245424536e+05	-3.65332204610349e-01,-7.20669874450264e+01
1.42464246424636e+05	-3.69840943311955e-01,-7.25238501554955e+01
1.42474247424736e+05	-3.74434362345594e-01,-7.29863997978911e+01
1.42484248424836e+05	-3.79114597322268e-01,-7.34547437141375e+01
1.42494249424936e+05	-3.83883851630388e-01,-7.39289919642187e+01
1.42504250425036e+05	-3.88744399033897e-01,-7.44092574127489e+01
1.42514251425136e+05	-3.93698586387576e-01,-7.48956558188980e+01
1.42524252425236e+05	-3.98748836475042e-01,-7.53883059297648e+01
1.42534253425336e+05	-4.03897650976467e-01,-7.58873295774188e+01
1.42544254425436e+05	-4.09147613572350e-01,-7.63928517797313e+01
1.42554255425536e+05	-4.14501393190680e-01,-7.69050008451871e+01
1.42564256425636e+05	-4.19961747405280e-01,-7.74239084818741e+01
1.42574257425736e+05	-4.25531525993111e-01,-7.79497099108196e+01
1.42584258425836e+05	-4.31213674659325e-01,-7.84825439838969e+01
1.42594259425936e+05	-4.37011238939164e-01,-7.90225533065180e+01
1.42604260426036e+05	-4.42927368286137e-01,-7.95698843653208e+01
1.42614261426136e+05	-4.48965320357032e-01,-8.01246876611184e+01
1.42624262426236e+05	-4.55128465504480e-01,-8.06871178473471e+01
1.42634263426336e+05	-4.61420291488595e-01,-8.12573338742787e+01
