Freq.	1/I(Vin)
1.60286028602870e+05	-7.39773780412837e-02,8.61695877651518e+01
1.60296029602970e+05	-7.37996621241504e-02,8.60713543606866e+01
1.60306030603070e+05	-7.36225748783410e-02,8.59733503635903e+01
1.60316031603170e+05	-7.34461133562183e-02,8.58755749705386e+01
1.60326032603270e+05	-7.32702746273681e-02,8.57780273819543e+01
1.60336033603370e+05	-7.30950557784762e-02,8.56807068019833e+01
1.60346034603470e+05	-7.29204539132138e-02,8.55836124384763e+01
1.60356035603570e+05	-7.27464661521135e-02,8.54867435029638e+01
1.60366036603670e+05	-7.25730896324553e-02,8.53900992106372e+01
1.60376037603770e+05	-7.24003215081497e-02,8.52936787803270e+01
1.60386038603870e+05	-7.22281589496196e-02,8.51974814344806e+01
1.60396039603970e+05	-7.20565991436886e-02,8.51015063991432e+01
1.60406040604070e+05	-7.18856392934655e-02,8.50057529039359e+01
1.60416041604171e+05	-7.17152766182311e-02,8.49102201820345e+01
1.60426042604271e+05	-7.15455083533275e-02,8.48149074701508e+01
1.60436043604371e+05	-7.13763317500467e-02,8.47198140085111e+01
1.60446044604471e+05	-7.12077440755189e-02,8.46249390408355e+01
1.60456045604571e+05	-7.10397426126055e-02,8.45302818143191e+01
1.60466046604671e+05	-7.08723246597890e-02,8.44358415796110e+01
1.60476047604771e+05	-7.07054875310666e-02,8.43416175907958e+01
1.60486048604871e+05	-7.05392285558415e-02,8.42476091053715e+01
1.60496049604971e+05	-7.03735450788202e-02,8.41538153842332e+01
1.60506050605071e+05	-7.02084344599050e-02,8.40602356916512e+01
1.60516051605171e+05	-7.00438940740905e-02,8.39668692952529e+01
1.60526052605271e+05	-6.98799213113610e-02,8.38737154660034e+01
1.60536053605371e+05	-6.97165135765872e-02,8.37807734781865e+01
1.60546054605471e+05	-6.95536682894245e-02,8.36880426093857e+01
1.60556055605571e+05	-6.93913828842128e-02,8.35955221404659e+01
1.60566056605671e+05	-6.92296548098761e-02,8.35032113555544e+01
1.60576057605771e+05	-6.90684815298228e-02,8.34111095420223e+01
1.60586058605871e+05	-6.89078605218479e-02,8.33192159904669e+01
1.60596059605971e+05	-6.87477892780348e-02,8.32275299946922e+01
1.60606060606071e+05	-6.85882653046586e-02,8.31360508516921e+01
1.60616061606171e+05	-6.84292861220904e-02,8.30447778616320e+01
1.60626062606271e+05	-6.82708492647006e-02,8.29537103278303e+01
1.60636063606371e+05	-6.81129522807655e-02,8.28628475567413e+01
1.60646064606471e+05	-6.79555927323730e-02,8.27721888579376e+01
1.60656065606571e+05	-6.77987681953288e-02,8.26817335440922e+01
1.60666066606671e+05	-6.76424762590656e-02,8.25914809309617e+01
1.60676067606771e+05	-6.74867145265492e-02,8.25014303373682e+01
1.60686068606871e+05	-6.73314806141892e-02,8.24115810851830e+01
1.60696069606971e+05	-6.71767721517478e-02,8.23219324993087e+01
1.60706070607071e+05	-6.70225867822506e-02,8.22324839076631e+01
1.60716071607171e+05	-6.68689221618985e-02,8.21432346411624e+01
1.60726072607271e+05	-6.67157759599778e-02,8.20541840337035e+01
1.60736073607371e+05	-6.65631458587736e-02,8.19653314221482e+01
1.60746074607471e+05	-6.64110295534836e-02,8.18766761463069e+01
1.60756075607571e+05	-6.62594247521312e-02,8.17882175489218e+01
1.60766076607671e+05	-6.61083291754793e-02,8.16999549756502e+01
1.60776077607771e+05	-6.59577405569476e-02,8.16118877750495e+01
1.60786078607871e+05	-6.58076566425268e-02,8.15240152985606e+01
1.60796079607971e+05	-6.56580751906957e-02,8.14363369004918e+01
1.60806080608071e+05	-6.55089939723372e-02,8.13488519380026e+01
1.60816081608171e+05	-6.53604107706587e-02,8.12615597710893e+01
1.60826082608271e+05	-6.52123233811079e-02,8.11744597625681e+01
1.60836083608371e+05	-6.50647296112930e-02,8.10875512780599e+01
1.60846084608471e+05	-6.49176272809020e-02,8.10008336859753e+01
1.60856085608571e+05	-6.47710142216239e-02,8.09143063574989e+01
1.60866086608671e+05	-6.46248882770690e-02,8.08279686665744e+01
1.60876087608771e+05	-6.44792473026892e-02,8.07418199898886e+01
1.60886088608871e+05	-6.43340891657027e-02,8.06558597068579e+01
1.60896089608971e+05	-6.41894117450145e-02,8.05700871996121e+01
1.60906090609071e+05	-6.40452129311401e-02,8.04845018529797e+01
1.60916091609171e+05	-6.39014906261313e-02,8.03991030544745e+01
1.60926092609271e+05	-6.37582427434970e-02,8.03138901942785e+01
1.60936093609372e+05	-6.36154672081328e-02,8.02288626652306e+01
1.60946094609472e+05	-6.34731619562424e-02,8.01440198628089e+01
1.60956095609572e+05	-6.33313249352661e-02,8.00593611851185e+01
1.60966096609672e+05	-6.31899541038076e-02,7.99748860328768e+01
1.60976097609772e+05	-6.30490474315602e-02,7.98905938093988e+01
1.60986098609872e+05	-6.29086028992353e-02,7.98064839205836e+01
1.60996099609972e+05	-6.27686184984911e-02,7.97225557749002e+01
1.61006100610072e+05	-6.26290922318604e-02,7.96388087833735e+01
1.61016101610172e+05	-6.24900221126818e-02,7.95552423595711e+01
1.61026102610272e+05	-6.23514061650276e-02,7.94718559195884e+01
1.61036103610372e+05	-6.22132424236371e-02,7.93886488820368e+01
1.61046104610472e+05	-6.20755289338442e-02,7.93056206680279e+01
1.61056105610572e+05	-6.19382637515119e-02,7.92227707011621e+01
1.61066106610672e+05	-6.18014449429640e-02,7.91400984075147e+01
1.61076107610772e+05	-6.16650705849151e-02,7.90576032156211e+01
1.61086108610872e+05	-6.15291387644072e-02,7.89752845564660e+01
1.61096109610972e+05	-6.13936475787414e-02,7.88931418634689e+01
1.61106110611072e+05	-6.12585951354124e-02,7.88111745724715e+01
1.61116111611172e+05	-6.11239795520426e-02,7.87293821217240e+01
1.61126112611272e+05	-6.09897989563184e-02,7.86477639518736e+01
1.61136113611372e+05	-6.08560514859250e-02,7.85663195059510e+01
1.61146114611472e+05	-6.07227352884821e-02,7.84850482293575e+01
1.61156115611572e+05	-6.05898485214806e-02,7.84039495698522e+01
1.61166116611672e+05	-6.04573893522204e-02,7.83230229775409e+01
1.61176117611772e+05	-6.03253559577474e-02,7.82422679048621e+01
1.61186118611872e+05	-6.01937465247911e-02,7.81616838065753e+01
1.61196119611972e+05	-6.00625592497029e-02,7.80812701397485e+01
1.61206120612072e+05	-5.99317923383967e-02,7.80010263637468e+01
1.61216121612172e+05	-5.98014440062851e-02,7.79209519402187e+01
1.61226122612272e+05	-5.96715124782217e-02,7.78410463330853e+01
1.61236123612372e+05	-5.95419959884406e-02,7.77613090085283e+01
1.61246124612472e+05	-5.94128927804969e-02,7.76817394349774e+01
1.61256125612572e+05	-5.92842011072074e-02,7.76023370830989e+01
1.61266126612672e+05	-5.91559192305934e-02,7.75231014257843e+01
1.61276127612772e+05	-5.90280454218204e-02,7.74440319381375e+01
1.61286128612872e+05	-5.89005779611434e-02,7.73651280974646e+01
1.61296129612972e+05	-5.87735151378471e-02,7.72863893832613e+01
1.61306130613072e+05	-5.86468552501903e-02,7.72078152772020e+01
1.61316131613172e+05	-5.85205966053495e-02,7.71294052631281e+01
1.61326132613272e+05	-5.83947375193629e-02,7.70511588270369e+01
1.61336133613372e+05	-5.82692763170753e-02,7.69730754570709e+01
1.61346134613472e+05	-5.81442113320805e-02,7.68951546435046e+01
1.61356135613572e+05	-5.80195409066710e-02,7.68173958787361e+01
1.61366136613672e+05	-5.78952633917795e-02,7.67397986572744e+01
1.61376137613772e+05	-5.77713771469269e-02,7.66623624757285e+01
1.61386138613872e+05	-5.76478805401687e-02,7.65850868327972e+01
1.61396139613972e+05	-5.75247719480416e-02,7.65079712292577e+01
1.61406140614072e+05	-5.74020497555104e-02,7.64310151679552e+01
1.61416141614172e+05	-5.72797123559164e-02,7.63542181537920e+01
1.61426142614272e+05	-5.71577581509241e-02,7.62775796937166e+01
1.61436143614372e+05	-5.70361855504710e-02,7.62010992967138e+01
1.61446144614472e+05	-5.69149929727154e-02,7.61247764737935e+01
1.61456145614573e+05	-5.67941788439860e-02,7.60486107379813e+01
1.61466146614673e+05	-5.66737415987306e-02,7.59726016043063e+01
1.61476147614773e+05	-5.65536796794669e-02,7.58967485897930e+01
1.61486148614873e+05	-5.64339915367323e-02,7.58210512134493e+01
1.61496149614973e+05	-5.63146756290346e-02,7.57455089962578e+01
1.61506150615073e+05	-5.61957304228018e-02,7.56701214611638e+01
1.61516151615173e+05	-5.60771543923355e-02,7.55948881330673e+01
1.61526152615273e+05	-5.59589460197600e-02,7.55198085388114e+01
1.61536153615373e+05	-5.58411037949770e-02,7.54448822071737e+01
1.61546154615473e+05	-5.57236262156152e-02,7.53701086688550e+01
1.61556155615573e+05	-5.56065117869846e-02,7.52954874564708e+01
1.61566156615673e+05	-5.54897590220292e-02,7.52210181045407e+01
1.61576157615773e+05	-5.53733664412806e-02,7.51467001494794e+01
1.61586158615873e+05	-5.52573325728101e-02,7.50725331295862e+01
1.61596159615973e+05	-5.51416559521845e-02,7.49985165850361e+01
1.61606160616073e+05	-5.50263351224197e-02,7.49246500578700e+01
1.61616161616173e+05	-5.49113686339352e-02,7.48509330919857e+01
1.61626162616273e+05	-5.47967550445090e-02,7.47773652331275e+01
1.61636163616373e+05	-5.46824929192332e-02,7.47039460288781e+01
1.61646164616473e+05	-5.45685808304700e-02,7.46306750286486e+01
1.61656165616573e+05	-5.44550173578057e-02,7.45575517836690e+01
1.61666166616673e+05	-5.43418010880094e-02,7.44845758469797e+01
1.61676167616773e+05	-5.42289306149875e-02,7.44117467734221e+01
1.61686168616873e+05	-5.41164045397426e-02,7.43390641196296e+01
1.61696169616973e+05	-5.40042214703276e-02,7.42665274440181e+01
1.61706170617073e+05	-5.38923800218068e-02,7.41941363067783e+01
1.61716171617173e+05	-5.37808788162108e-02,7.41218902698652e+01
1.61726172617273e+05	-5.36697164824951e-02,7.40497888969900e+01
1.61736173617373e+05	-5.35588916564997e-02,7.39778317536119e+01
1.61746174617473e+05	-5.34484029809061e-02,7.39060184069284e+01
1.61756175617573e+05	-5.33382491051977e-02,7.38343484258671e+01
1.61766176617673e+05	-5.32284286856177e-02,7.37628213810771e+01
1.61776177617773e+05	-5.31189403851294e-02,7.36914368449201e+01
1.61786178617873e+05	-5.30097828733751e-02,7.36201943914620e+01
1.61796179617973e+05	-5.29009548266375e-02,7.35490935964648e+01
1.61806180618073e+05	-5.27924549277987e-02,7.34781340373775e+01
1.61816181618173e+05	-5.26842818663014e-02,7.34073152933281e+01
1.61826182618273e+05	-5.25764343381097e-02,7.33366369451154e+01
1.61836183618373e+05	-5.24689110456707e-02,7.32660985752007e+01
1.61846184618473e+05	-5.23617106978747e-02,7.31956997676989e+01
1.61856185618573e+05	-5.22548320100179e-02,7.31254401083711e+01
1.61866186618673e+05	-5.21482737037644e-02,7.30553191846164e+01
1.61876187618773e+05	-5.20420345071080e-02,7.29853365854635e+01
1.61886188618873e+05	-5.19361131543338e-02,7.29154919015623e+01
1.61896189618973e+05	-5.18305083859833e-02,7.28457847251773e+01
1.61906190619073e+05	-5.17252189488150e-02,7.27762146501778e+01
1.61916191619173e+05	-5.16202435957692e-02,7.27067812720317e+01
1.61926192619273e+05	-5.15155810859300e-02,7.26374841877963e+01
1.61936193619373e+05	-5.14112301844911e-02,7.25683229961115e+01
1.61946194619473e+05	-5.13071896627175e-02,7.24992972971913e+01
1.61956195619573e+05	-5.12034582979122e-02,7.24304066928171e+01
1.61966196619673e+05	-5.11000348733777e-02,7.23616507863281e+01
1.61976197619774e+05	-5.09969181783837e-02,7.22930291826163e+01
1.61986198619874e+05	-5.08941070081303e-02,7.22245414881166e+01
1.61996199619974e+05	-5.07916001637138e-02,7.21561873108008e+01
1.62006200620074e+05	-5.06893964520915e-02,7.20879662601690e+01
1.62016201620174e+05	-5.05874946860486e-02,7.20198779472431e+01
1.62026202620274e+05	-5.04858936841631e-02,7.19519219845589e+01
1.62036203620374e+05	-5.03845922707724e-02,7.18840979861587e+01
1.62046204620474e+05	-5.02835892759391e-02,7.18164055675841e+01
1.62056205620574e+05	-5.01828835354183e-02,7.17488443458686e+01
1.62066206620674e+05	-5.00824738906251e-02,7.16814139395314e+01
1.62076207620774e+05	-4.99823591885988e-02,7.16141139685678e+01
1.62086208620874e+05	-4.98825382819743e-02,7.15469440544449e+01
1.62096209620974e+05	-4.97830100289458e-02,7.14799038200925e+01
1.62106210621074e+05	-4.96837732932370e-02,7.14129928898969e+01
1.62116211621174e+05	-4.95848269440680e-02,7.13462108896934e+01
1.62126212621274e+05	-4.94861698561235e-02,7.12795574467599e+01
1.62136213621374e+05	-4.93878009095218e-02,7.12130321898096e+01
1.62146214621474e+05	-4.92897189897825e-02,7.11466347489840e+01
1.62156215621574e+05	-4.91919229877959e-02,7.10803647558463e+01
1.62166216621674e+05	-4.90944117997919e-02,7.10142218433744e+01
1.62176217621774e+05	-4.89971843273095e-02,7.09482056459544e+01
1.62186218621874e+05	-4.89002394771648e-02,7.08823157993730e+01
1.62196219621974e+05	-4.88035761614230e-02,7.08165519408122e+01
1.62206220622074e+05	-4.87071932973660e-02,7.07509137088412e+01
1.62216221622174e+05	-4.86110898074642e-02,7.06854007434110e+01
1.62226222622274e+05	-4.85152646193451e-02,7.06200126858468e+01
1.62236223622374e+05	-4.84197166657655e-02,7.05547491788422e+01
1.62246224622474e+05	-4.83244448845800e-02,7.04896098664517e+01
1.62256225622574e+05	-4.82294482187144e-02,7.04245943940861e+01
1.62266226622674e+05	-4.81347256161339e-02,7.03597024085033e+01
1.62276227622774e+05	-4.80402760298169e-02,7.02949335578048e+01
1.62286228622874e+05	-4.79460984177255e-02,7.02302874914276e+01
1.62296229622974e+05	-4.78521917427750e-02,7.01657638601373e+01
1.62306230623074e+05	-4.77585549728093e-02,7.01013623160238e+01
1.62316231623174e+05	-4.76651870805709e-02,7.00370825124939e+01
1.62326232623274e+05	-4.75720870436726e-02,6.99729241042645e+01
1.62336233623374e+05	-4.74792538445711e-02,6.99088867473578e+01
1.62346234623474e+05	-4.73866864705383e-02,6.98449700990935e+01
1.62356235623574e+05	-4.72943839136361e-02,6.97811738180849e+01
1.62366236623674e+05	-4.72023451706861e-02,6.97174975642303e+01
1.62376237623774e+05	-4.71105692432449e-02,6.96539409987083e+01
1.62386238623874e+05	-4.70190551375780e-02,6.95905037839725e+01
1.62396239623974e+05	-4.69278018646306e-02,6.95271855837436e+01
1.62406240624074e+05	-4.68368084400033e-02,6.94639860630050e+01
1.62416241624174e+05	-4.67460738839253e-02,6.94009048879965e+01
1.62426242624274e+05	-4.66555972212280e-02,6.93379417262079e+01
1.62436243624374e+05	-4.65653774813197e-02,6.92750962463737e+01
1.62446244624474e+05	-4.64754136981593e-02,6.92123681184673e+01
1.62456245624574e+05	-4.63857049102313e-02,6.91497570136950e+01
1.62466246624674e+05	-4.62962501605200e-02,6.90872626044901e+01
1.62476247624774e+05	-4.62070484964840e-02,6.90248845645073e+01
1.62486248624874e+05	-4.61180989700326e-02,6.89626225686177e+01
1.62496249624975e+05	-4.60294006374982e-02,6.89004762929014e+01
1.62506250625075e+05	-4.59409525596151e-02,6.88384454146442e+01
1.62516251625175e+05	-4.58527538014917e-02,6.87765296123300e+01
1.62526252625275e+05	-4.57648034325883e-02,6.87147285656365e+01
1.62536253625375e+05	-4.56771005266918e-02,6.86530419554291e+01
1.62546254625475e+05	-4.55896441618914e-02,6.85914694637551e+01
1.62556255625575e+05	-4.55024334205556e-02,6.85300107738394e+01
1.62566256625675e+05	-4.54154673893077e-02,6.84686655700775e+01
1.62576257625775e+05	-4.53287451590023e-02,6.84074335380314e+01
1.62586258625875e+05	-4.52422658247026e-02,6.83463143644240e+01
1.62596259625975e+05	-4.51560284856552e-02,6.82853077371325e+01
1.62606260626075e+05	-4.50700322452690e-02,6.82244133451848e+01
1.62616261626175e+05	-4.49842762110910e-02,6.81636308787533e+01
1.62626262626275e+05	-4.48987594947839e-02,6.81029600291496e+01
1.62636263626375e+05	-4.48134812121030e-02,6.80424004888197e+01
1.62646264626475e+05	-4.47284404828739e-02,6.79819519513384e+01
1.62656265626575e+05	-4.46436364309701e-02,6.79216141114044e+01
1.62666266626675e+05	-4.45590681842904e-02,6.78613866648349e+01
1.62676267626775e+05	-4.44747348747372e-02,6.78012693085606e+01
1.62686268626875e+05	-4.43906356381939e-02,6.77412617406208e+01
1.62696269626975e+05	-4.43067696145035e-02,6.76813636601578e+01
1.62706270627075e+05	-4.42231359474471e-02,6.76215747674128e+01
1.62716271627175e+05	-4.41397337847213e-02,6.75618947637196e+01
1.62726272627275e+05	-4.40565622779183e-02,6.75023233515011e+01
1.62736273627375e+05	-4.39736205825028e-02,6.74428602342628e+01
1.62746274627475e+05	-4.38909078577923e-02,6.73835051165893e+01
1.62756275627575e+05	-4.38084232669353e-02,6.73242577041384e+01
1.62766276627675e+05	-4.37261659768909e-02,6.72651177036369e+01
1.62776277627775e+05	-4.36441351584071e-02,6.72060848228751e+01
1.62786278627875e+05	-4.35623299860012e-02,6.71471587707022e+01
1.62796279627975e+05	-4.34807496379388e-02,6.70883392570222e+01
1.62806280628075e+05	-4.33993932962137e-02,6.70296259927884e+01
1.62816281628175e+05	-4.33182601465265e-02,6.69710186899980e+01
1.62826282628275e+05	-4.32373493782667e-02,6.69125170616895e+01
1.62836283628375e+05	-4.31566601844906e-02,6.68541208219358e+01
1.62846284628475e+05	-4.30761917619023e-02,6.67958296858407e+01
1.62856285628575e+05	-4.29959433108342e-02,6.67376433695342e+01
1.62866286628675e+05	-4.29159140352266e-02,6.66795615901673e+01
1.62876287628775e+05	-4.28361031426092e-02,6.66215840659081e+01
1.62886288628875e+05	-4.27565098440809e-02,6.65637105159369e+01
1.62896289628975e+05	-4.26771333542906e-02,6.65059406604415e+01
1.62906290629075e+05	-4.25979728914190e-02,6.64482742206133e+01
1.62916291629175e+05	-4.25190276771585e-02,6.63907109186420e+01
1.62926292629275e+05	-4.24402969366943e-02,6.63332504777116e+01
1.62936293629375e+05	-4.23617798986869e-02,6.62758926219960e+01
1.62946294629475e+05	-4.22834757952521e-02,6.62186370766545e+01
1.62956295629575e+05	-4.22053838619427e-02,6.61614835678269e+01
1.62966296629675e+05	-4.21275033377308e-02,6.61044318226303e+01
1.62976297629775e+05	-4.20498334649886e-02,6.60474815691534e+01
1.62986298629875e+05	-4.19723734894714e-02,6.59906325364536e+01
1.62996299629975e+05	-4.18951226602976e-02,6.59338844545507e+01
1.63006300630075e+05	-4.18180802299324e-02,6.58772370544249e+01
1.63016301630175e+05	-4.17412454541699e-02,6.58206900680113e+01
1.63026302630276e+05	-4.16646175921140e-02,6.57642432281952e+01
1.63036303630376e+05	-4.15881959061624e-02,6.57078962688095e+01
1.63046304630476e+05	-4.15119796619876e-02,6.56516489246286e+01
1.63056305630576e+05	-4.14359681285209e-02,6.55955009313659e+01
1.63066306630676e+05	-4.13601605779335e-02,6.55394520256683e+01
1.63076307630776e+05	-4.12845562856212e-02,6.54835019451134e+01
1.63086308630876e+05	-4.12091545301853e-02,6.54276504282038e+01
1.63096309630976e+05	-4.11339545934174e-02,6.53718972143650e+01
1.63106310631076e+05	-4.10589557602810e-02,6.53162420439391e+01
1.63116311631176e+05	-4.09841573188960e-02,6.52606846581830e+01
1.63126312631276e+05	-4.09095585605213e-02,6.52052247992628e+01
1.63136313631376e+05	-4.08351587795381e-02,6.51498622102500e+01
1.63146314631476e+05	-4.07609572734340e-02,6.50945966351185e+01
1.63156315631576e+05	-4.06869533427859e-02,6.50394278187395e+01
1.63166316631676e+05	-4.06131462912449e-02,6.49843555068784e+01
1.63176317631776e+05	-4.05395354255185e-02,6.49293794461901e+01
1.63186318631876e+05	-4.04661200553561e-02,6.48744993842161e+01
1.63196319631976e+05	-4.03928994935318e-02,6.48197150693795e+01
1.63206320632076e+05	-4.03198730558298e-02,6.47650262509826e+01
1.63216321632176e+05	-4.02470400610271e-02,6.47104326792011e+01
1.63226322632276e+05	-4.01743998308786e-02,6.46559341050822e+01
1.63236323632376e+05	-4.01019516901020e-02,6.46015302805395e+01
1.63246324632476e+05	-4.00296949663620e-02,6.45472209583503e+01
1.63256325632576e+05	-3.99576289902537e-02,6.44930058921508e+01
1.63266326632676e+05	-3.98857530952892e-02,6.44388848364329e+01
1.63276327632776e+05	-3.98140666178814e-02,6.43848575465409e+01
1.63286328632876e+05	-3.97425688973285e-02,6.43309237786668e+01
1.63296329632976e+05	-3.96712592757999e-02,6.42770832898473e+01
1.63306330633076e+05	-3.96001370983207e-02,6.42233358379603e+01
1.63316331633176e+05	-3.95292017127569e-02,6.41696811817206e+01
1.63326332633276e+05	-3.94584524698007e-02,6.41161190806769e+01
1.63336333633376e+05	-3.93878887229562e-02,6.40626492952082e+01
1.63346334633476e+05	-3.93175098285237e-02,6.40092715865193e+01
1.63356335633576e+05	-3.92473151455869e-02,6.39559857166386e+01
1.63366336633676e+05	-3.91773040359972e-02,6.39027914484138e+01
1.63376337633776e+05	-3.91074758643594e-02,6.38496885455081e+01
1.63386338633876e+05	-3.90378299980183e-02,6.37966767723974e+01
1.63396339633976e+05	-3.89683658070439e-02,6.37437558943662e+01
1.63406340634076e+05	-3.88990826642176e-02,6.36909256775048e+01
1.63416341634176e+05	-3.88299799450183e-02,6.36381858887051e+01
1.63426342634276e+05	-3.87610570276083e-02,6.35855362956578e+01
1.63436343634376e+05	-3.86923132928192e-02,6.35329766668484e+01
1.63446344634476e+05	-3.86237481241389e-02,6.34805067715542e+01
1.63456345634576e+05	-3.85553609076974e-02,6.34281263798409e+01
1.63466346634676e+05	-3.84871510322538e-02,6.33758352625592e+01
1.63476347634776e+05	-3.84191178891821e-02,6.33236331913414e+01
1.63486348634876e+05	-3.83512608724583e-02,6.32715199385978e+01
1.63496349634976e+05	-3.82835793786472e-02,6.32194952775144e+01
1.63506350635076e+05	-3.82160728068881e-02,6.31675589820479e+01
1.63516351635176e+05	-3.81487405588835e-02,6.31157108269240e+01
1.63526352635276e+05	-3.80815820388841e-02,6.30639505876335e+01
1.63536353635376e+05	-3.80145966536770e-02,6.30122780404289e+01
1.63546354635477e+05	-3.79477838125727e-02,6.29606929623216e+01
1.63556355635577e+05	-3.78811429273916e-02,6.29091951310782e+01
1.63566356635677e+05	-3.78146734124516e-02,6.28577843252177e+01
1.63576357635777e+05	-3.77483746845556e-02,6.28064603240080e+01
1.63586358635877e+05	-3.76822461629785e-02,6.27552229074631e+01
1.63596359635977e+05	-3.76162872694553e-02,6.27040718563399e+01
1.63606360636077e+05	-3.75504974281673e-02,6.26530069521344e+01
1.63616361636177e+05	-3.74848760657313e-02,6.26020279770794e+01
1.63626362636277e+05	-3.74194226111866e-02,6.25511347141415e+01
1.63636363636377e+05	-3.73541364959819e-02,6.25003269470169e+01
1.63646364636477e+05	-3.72890171539647e-02,6.24496044601295e+01
1.63656365636577e+05	-3.72240640213679e-02,6.23989670386274e+01
1.63666366636677e+05	-3.71592765367985e-02,6.23484144683796e+01
1.63676367636777e+05	-3.70946541412252e-02,6.22979465359735e+01
1.63686368636877e+05	-3.70301962779669e-02,6.22475630287114e+01
1.63696369636977e+05	-3.69659023926806e-02,6.21972637346082e+01
1.63706370637077e+05	-3.69017719333493e-02,6.21470484423871e+01
1.63716371637177e+05	-3.68378043502715e-02,6.20969169414786e+01
1.63726372637277e+05	-3.67739990960480e-02,6.20468690220156e+01
1.63736373637377e+05	-3.67103556255714e-02,6.19969044748314e+01
1.63746374637477e+05	-3.66468733960146e-02,6.19470230914573e+01
1.63756375637577e+05	-3.65835518668188e-02,6.18972246641184e+01
1.63766376637677e+05	-3.65203904996825e-02,6.18475089857316e+01
1.63776377637777e+05	-3.64573887585503e-02,6.17978758499028e+01
1.63786378637877e+05	-3.63945461096017e-02,6.17483250509236e+01
1.63796379637977e+05	-3.63318620212393e-02,6.16988563837684e+01
1.63806380638077e+05	-3.62693359640789e-02,6.16494696440921e+01
1.63816381638177e+05	-3.62069674109370e-02,6.16001646282268e+01
1.63826382638277e+05	-3.61447558368215e-02,6.15509411331793e+01
1.63836383638377e+05	-3.60827007189194e-02,6.15017989566280e+01
1.63846384638477e+05	-3.60208015365862e-02,6.14527378969202e+01
1.63856385638577e+05	-3.59590577713362e-02,6.14037577530700e+01
1.63866386638677e+05	-3.58974689068305e-02,6.13548583247543e+01
1.63876387638777e+05	-3.58360344288668e-02,6.13060394123111e+01
1.63886388638877e+05	-3.57747538253694e-02,6.12573008167365e+01
1.63896389638977e+05	-3.57136265863775e-02,6.12086423396817e+01
1.63906390639077e+05	-3.56526522040359e-02,6.11600637834505e+01
1.63916391639177e+05	-3.55918301725838e-02,6.11115649509971e+01
1.63926392639277e+05	-3.55311599883446e-02,6.10631456459222e+01
1.63936393639377e+05	-3.54706411497163e-02,6.10148056724719e+01
1.63946394639477e+05	-3.54102731571601e-02,6.09665448355338e+01
1.63956395639577e+05	-3.53500555131913e-02,6.09183629406349e+01
1.63966396639677e+05	-3.52899877223685e-02,6.08702597939392e+01
1.63976397639777e+05	-3.52300692912838e-02,6.08222352022442e+01
1.63986398639877e+05	-3.51702997285529e-02,6.07742889729798e+01
1.63996399639977e+05	-3.51106785448051e-02,6.07264209142042e+01
1.64006400640077e+05	-3.50512052526735e-02,6.06786308346024e+01
1.64016401640177e+05	-3.49918793667846e-02,6.06309185434828e+01
1.64026402640277e+05	-3.49327004037493e-02,6.05832838507753e+01
1.64036403640377e+05	-3.48736678821530e-02,6.05357265670288e+01
1.64046404640477e+05	-3.48147813225452e-02,6.04882465034080e+01
1.64056405640577e+05	-3.47560402474319e-02,6.04408434716919e+01
1.64066406640678e+05	-3.46974441812630e-02,6.03935172842702e+01
1.64076407640778e+05	-3.46389926504257e-02,6.03462677541417e+01
1.64086408640878e+05	-3.45806851832334e-02,6.02990946949116e+01
1.64096409640978e+05	-3.45225213099167e-02,6.02519979207887e+01
1.64106410641078e+05	-3.44645005626143e-02,6.02049772465833e+01
1.64116411641178e+05	-3.44066224753633e-02,6.01580324877045e+01
1.64126412641278e+05	-3.43488865840908e-02,6.01111634601584e+01
1.64136413641378e+05	-3.42912924266035e-02,6.00643699805449e+01
1.64146414641478e+05	-3.42338395425795e-02,6.00176518660558e+01
1.64156415641578e+05	-3.41765274735592e-02,5.99710089344722e+01
1.64166416641678e+05	-3.41193557629356e-02,5.99244410041621e+01
1.64176417641778e+05	-3.40623239559462e-02,5.98779478940785e+01
1.64186418641878e+05	-3.40054315996632e-02,5.98315294237563e+01
1.64196419641978e+05	-3.39486782429856e-02,5.97851854133104e+01
1.64206420642078e+05	-3.38920634366296e-02,5.97389156834336e+01
1.64216421642178e+05	-3.38355867331201e-02,5.96927200553936e+01
1.64226422642278e+05	-3.37792476867819e-02,5.96465983510315e+01
1.64236423642378e+05	-3.37230458537315e-02,5.96005503927588e+01
1.64246424642478e+05	-3.36669807918676e-02,5.95545760035555e+01
1.64256425642578e+05	-3.36110520608636e-02,5.95086750069679e+01
1.64266426642678e+05	-3.35552592221578e-02,5.94628472271059e+01
1.64276427642778e+05	-3.34996018389462e-02,5.94170924886412e+01
1.64286428642878e+05	-3.34440794761733e-02,5.93714106168050e+01
1.64296429642978e+05	-3.33886917005240e-02,5.93258014373855e+01
1.64306430643078e+05	-3.33334380804149e-02,5.92802647767258e+01
1.64316431643178e+05	-3.32783181859865e-02,5.92348004617219e+01
1.64326432643278e+05	-3.32233315890951e-02,5.91894083198204e+01
1.64336433643378e+05	-3.31684778633033e-02,5.91440881790158e+01
1.64346434643478e+05	-3.31137565838739e-02,5.90988398678495e+01
1.64356435643578e+05	-3.30591673277597e-02,5.90536632154063e+01
1.64366436643678e+05	-3.30047096735972e-02,5.90085580513130e+01
1.64376437643778e+05	-3.29503832016975e-02,5.89635242057363e+01
1.64386438643878e+05	-3.28961874940386e-02,5.89185615093804e+01
