f,z10r,z10i
1.24572457245711e+05,-1.19937710467868e-02,-5.10734692298728e+00
1.24582458245811e+05,-1.19833861624195e-02,-5.12200307966596e+00
1.24592459245911e+05,-1.19731081940820e-02,-5.13664510940674e+00
1.24602460246011e+05,-1.19629366501874e-02,-5.15127314757905e+00
1.24612461246111e+05,-1.19528710436655e-02,-5.16588732892629e+00
1.24622462246211e+05,-1.19429108919238e-02,-5.18048778757133e+00
1.24632463246311e+05,-1.19330557168089e-02,-5.19507465702256e+00
1.24642464246411e+05,-1.19233050445689e-02,-5.20964807017895e+00
1.24652465246511e+05,-1.19136584058152e-02,-5.22420815933610e+00
1.24662466246611e+05,-1.19041153354862e-02,-5.23875505619129e+00
1.24672467246711e+05,-1.18946753728098e-02,-5.25328889184937e+00
1.24682468246811e+05,-1.18853380612672e-02,-5.26780979682807e+00
1.24692469246911e+05,-1.18761029485576e-02,-5.28231790106322e+00
1.24702470247011e+05,-1.18669695865618e-02,-5.29681333391408e+00
1.24712471247111e+05,-1.18579375313078e-02,-5.31129622416881e+00
1.24722472247211e+05,-1.18490063429357e-02,-5.32576670004965e+00
1.24732473247311e+05,-1.18401755856636e-02,-5.34022488921788e+00
1.24742474247411e+05,-1.18314448277533e-02,-5.35467091877943e+00
1.24752475247511e+05,-1.18228136414774e-02,-5.36910491528946e+00
1.24762476247611e+05,-1.18142816030851e-02,-5.38352700475794e+00
1.24772477247711e+05,-1.18058482927706e-02,-5.39793731265425e+00
1.24782478247811e+05,-1.17975132946396e-02,-5.41233596391236e+00
1.24792479247911e+05,-1.17892761966779e-02,-5.42672308293583e+00
1.24802480248011e+05,-1.17811365907194e-02,-5.44109879360252e+00
1.24812481248111e+05,-1.17730940724146e-02,-5.45546321926973e+00
1.24822482248211e+05,-1.17651482412001e-02,-5.46981648277850e+00
1.24832483248311e+05,-1.17572987002670e-02,-5.48415870645923e+00
1.24842484248411e+05,-1.17495450565317e-02,-5.49849001213566e+00
1.24852485248511e+05,-1.17418869206051e-02,-5.51281052112982e+00
1.24862486248611e+05,-1.17343239067632e-02,-5.52712035426678e+00
1.24872487248711e+05,-1.17268556329177e-02,-5.54141963187943e+00
1.24882488248811e+05,-1.17194817205871e-02,-5.55570847381255e+00
1.24892489248911e+05,-1.17122017948681e-02,-5.56998699942791e+00
1.24902490249011e+05,-1.17050154844068e-02,-5.58425532760858e+00
1.24912491249111e+05,-1.16979224213713e-02,-5.59851357676329e+00
1.24922492249211e+05,-1.16909222414236e-02,-5.61276186483109e+00
1.24932493249311e+05,-1.16840145836919e-02,-5.62700030928561e+00
1.24942494249411e+05,-1.16771990907441e-02,-5.64122902713965e+00
1.24952495249511e+05,-1.16704754085606e-02,-5.65544813494912e+00
1.24962496249611e+05,-1.16638431865077e-02,-5.66965774881783e+00
1.24972497249711e+05,-1.16573020773117e-02,-5.68385798440156e+00
1.24982498249811e+05,-1.16508517370328e-02,-5.69804895691208e+00
1.24992499249912e+05,-1.16444918250392e-02,-5.71223078112168e+00
1.25002500250012e+05,-1.16382220039821e-02,-5.72640357136743e+00
1.25012501250112e+05,-1.16320419397708e-02,-5.74056744155485e+00
1.25022502250212e+05,-1.16259513015470e-02,-5.75472250516250e+00
1.25032503250312e+05,-1.16199497616612e-02,-5.76886887524583e+00
1.25042504250412e+05,-1.16140369956482e-02,-5.78300666444118e+00
1.25052505250512e+05,-1.16082126822028e-02,-5.79713598497022e+00
1.25062506250612e+05,-1.16024765031564e-02,-5.81125694864328e+00
1.25072507250712e+05,-1.15968281434532e-02,-5.82536966686394e+00
1.25082508250812e+05,-1.15912672911276e-02,-5.83947425063240e+00
1.25092509250912e+05,-1.15857936372807e-02,-5.85357081054987e+00
1.25102510251012e+05,-1.15804068760577e-02,-5.86765945682224e+00
1.25112511251112e+05,-1.15751067046258e-02,-5.88174029926399e+00
1.25122512251212e+05,-1.15698928231517e-02,-5.89581344730170e+00
1.25132513251312e+05,-1.15647649347796e-02,-5.90987900997827e+00
1.25142514251412e+05,-1.15597227456098e-02,-5.92393709595656e+00
1.25152515251512e+05,-1.15547659646770e-02,-5.93798781352297e+00
1.25162516251612e+05,-1.15498943039294e-02,-5.95203127059112e+00
1.25172517251712e+05,-1.15451074782071e-02,-5.96606757470594e+00
1.25182518251812e+05,-1.15404052052220e-02,-5.98009683304684e+00
1.25192519251912e+05,-1.15357872055371e-02,-5.99411915243150e+00
1.25202520252012e+05,-1.15312532025459e-02,-6.00813463931968e+00
1.25212521252112e+05,-1.15268029224528e-02,-6.02214339981653e+00
1.25222522252212e+05,-1.15224360942528e-02,-6.03614553967617e+00
1.25232523252312e+05,-1.15181524497123e-02,-6.05014116430534e+00
1.25242524252412e+05,-1.15139517233495e-02,-6.06413037876684e+00
1.25252525252512e+05,-1.15098336524151e-02,-6.07811328778294e+00
1.25262526252612e+05,-1.15057979768735e-02,-6.09208999573912e+00
1.25272527252712e+05,-1.15018444393841e-02,-6.10606060668701e+00
1.25282528252812e+05,-1.14979727852825e-02,-6.12002522434818e+00
1.25292529252912e+05,-1.14941827625624e-02,-6.13398395211741e+00
1.25302530253012e+05,-1.14904741218574e-02,-6.14793689306600e+00
1.25312531253112e+05,-1.14868466164230e-02,-6.16188414994511e+00
1.25322532253212e+05,-1.14833000021187e-02,-6.17582582518924e+00
1.25332533253312e+05,-1.14798340373911e-02,-6.18976202091924e+00
1.25342534253412e+05,-1.14764484832556e-02,-6.20369283894579e+00
1.25352535253512e+05,-1.14731431032803e-02,-6.21761838077260e+00
1.25362536253612e+05,-1.14699176635682e-02,-6.23153874759956e+00
1.25372537253712e+05,-1.14667719327409e-02,-6.24545404032608e+00
1.25382538253812e+05,-1.14637056819219e-02,-6.25936435955394e+00
1.25392539253912e+05,-1.14607186847201e-02,-6.27326980559105e+00
1.25402540254012e+05,-1.14578107172141e-02,-6.28717047845400e+00
1.25412541254112e+05,-1.14549815579352e-02,-6.30106647787149e+00
1.25422542254212e+05,-1.14522309878528e-02,-6.31495790328734e+00
1.25432543254312e+05,-1.14495587903577e-02,-6.32884485386349e+00
1.25442544254412e+05,-1.14469647512472e-02,-6.34272742848339e+00
1.25452545254512e+05,-1.14444486587097e-02,-6.35660572575456e+00
1.25462546254612e+05,-1.14420103033094e-02,-6.37047984401192e+00
1.25472547254712e+05,-1.14396494779716e-02,-6.38434988132071e+00
1.25482548254812e+05,-1.14373659779676e-02,-6.39821593547954e+00
1.25492549254912e+05,-1.14351596009003e-02,-6.41207810402332e+00
1.25502550255012e+05,-1.14330301466899e-02,-6.42593648422604e+00
1.25512551255112e+05,-1.14309774175593e-02,-6.43979117310386e+00
1.25522552255212e+05,-1.14290012180200e-02,-6.45364226741828e+00
1.25532553255312e+05,-1.14271013548586e-02,-6.46748986367813e+00
1.25542554255412e+05,-1.14252776371222e-02,-6.48133405814370e+00
1.25552555255512e+05,-1.14235298761057e-02,-6.49517494682871e+00
1.25562556255612e+05,-1.14218578853376e-02,-6.50901262550317e+00
1.25572557255712e+05,-1.14202614805669e-02,-6.52284718969682e+00
1.25582558255812e+05,-1.14187404797501e-02,-6.53667873470111e+00
1.25592559255912e+05,-1.14172947030381e-02,-6.55050735557278e+00
1.25602560256012e+05,-1.14159239727630e-02,-6.56433314713607e+00
1.25612561256112e+05,-1.14146281134261e-02,-6.57815620398565e+00
1.25622562256212e+05,-1.14134069516846e-02,-6.59197662048945e+00
1.25632563256312e+05,-1.14122603163396e-02,-6.60579449079135e+00
1.25642564256412e+05,-1.14111880383239e-02,-6.61960990881370e+00
1.25652565256512e+05,-1.14101899506894e-02,-6.63342296826017e+00
1.25662566256612e+05,-1.14092658885958e-02,-6.64723376261855e+00
1.25672567256712e+05,-1.14084156892981e-02,-6.66104238516319e+00
1.25682568256812e+05,-1.14076391921355e-02,-6.67484892895773e+00
1.25692569256912e+05,-1.14069362385194e-02,-6.68865348685766e+00
1.25702570257012e+05,-1.14063066719219e-02,-6.70245615151313e+00
1.25712571257112e+05,-1.14057503378653e-02,-6.71625701537125e+00
1.25722572257212e+05,-1.14052670839098e-02,-6.73005617067903e+00
1.25732573257312e+05,-1.14048567596437e-02,-6.74385370948567e+00
1.25742574257412e+05,-1.14045192166714e-02,-6.75764972364535e+00
1.25752575257512e+05,-1.14042543086034e-02,-6.77144430481937e+00
1.25762576257612e+05,-1.14040618910456e-02,-6.78523754447938e+00
1.25772577257712e+05,-1.14039418215884e-02,-6.79902953390903e+00
1.25782578257812e+05,-1.14038939597968e-02,-6.81282036420719e+00
1.25792579257912e+05,-1.14039181672000e-02,-6.82661012629021e+00
1.25802580258012e+05,-1.14040143072811e-02,-6.84039891089413e+00
1.25812581258112e+05,-1.14041822454677e-02,-6.85418680857772e+00
1.25822582258212e+05,-1.14044218491212e-02,-6.86797390972427e+00
1.25832583258312e+05,-1.14047329875279e-02,-6.88176030454448e+00
1.25842584258412e+05,-1.14051155318889e-02,-6.89554608307881e+00
1.25852585258512e+05,-1.14055693553107e-02,-6.90933133519980e+00
1.25862586258612e+05,-1.14060943327959e-02,-6.92311615061458e+00
1.25872587258712e+05,-1.14066903412340e-02,-6.93690061886711e+00
1.25882588258812e+05,-1.14073572593921e-02,-6.95068482934069e+00
1.25892589258912e+05,-1.14080949679062e-02,-6.96446887126043e+00
1.25902590259012e+05,-1.14089033492718e-02,-6.97825283369517e+00
1.25912591259112e+05,-1.14097822878356e-02,-6.99203680556040e+00
1.25922592259212e+05,-1.14107316697868e-02,-7.00582087562036e+00
1.25932593259312e+05,-1.14117513831481e-02,-7.01960513249007e+00
1.25942594259412e+05,-1.14128413177677e-02,-7.03338966463812e+00
1.25952595259512e+05,-1.14140013653108e-02,-7.04717456038866e+00
1.25962596259612e+05,-1.14152314192515e-02,-7.06095990792384e+00
1.25972597259712e+05,-1.14165313748646e-02,-7.07474579528597e+00
1.25982598259812e+05,-1.14179011292174e-02,-7.08853231037988e+00
1.25992599259912e+05,-1.14193405811623e-02,-7.10231954097521e+00
1.26002600260012e+05,-1.14208496313286e-02,-7.11610757470862e+00
1.26012601260112e+05,-1.14224281821149e-02,-7.12989649908598e+00
1.26022602260212e+05,-1.14240761376817e-02,-7.14368640148458e+00
1.26032603260312e+05,-1.14257934039436e-02,-7.15747736915557e+00
1.26042604260412e+05,-1.14275798885624e-02,-7.17126948922584e+00
1.26052605260512e+05,-1.14294355009394e-02,-7.18506284870063e+00
1.26062606260612e+05,-1.14313601522085e-02,-7.19885753446526e+00
1.26072607260712e+05,-1.14333537552290e-02,-7.21265363328771e+00
1.26082608260812e+05,-1.14354162245788e-02,-7.22645123182054e+00
1.26092609260912e+05,-1.14375474765475e-02,-7.24025041660322e+00
1.26102610261012e+05,-1.14397474291292e-02,-7.25405127406415e+00
1.26112611261112e+05,-1.14420160020168e-02,-7.26785389052302e+00
1.26122612261212e+05,-1.14443531165945e-02,-7.28165835219255e+00
1.26132613261312e+05,-1.14467586959317e-02,-7.29546474518124e+00
1.26142614261412e+05,-1.14492326647767e-02,-7.30927315549477e+00
1.26152615261512e+05,-1.14517749495505e-02,-7.32308366903870e+00
1.26162616261612e+05,-1.14543854783402e-02,-7.33689637162034e+00
1.26172617261712e+05,-1.14570641808934e-02,-7.35071134895087e+00
1.26182618261812e+05,-1.14598109886120e-02,-7.36452868664731e+00
1.26192619261912e+05,-1.14626258345461e-02,-7.37834847023495e+00
1.26202620262012e+05,-1.14655086533887e-02,-7.39217078514901e+00
1.26212621262112e+05,-1.14684593814694e-02,-7.40599571673695e+00
1.26222622262212e+05,-1.14714779567493e-02,-7.41982335026059e+00
1.26232623262312e+05,-1.14745643188151e-02,-7.43365377089795e+00
1.26242624262412e+05,-1.14777184088738e-02,-7.44748706374543e+00
1.26252625262512e+05,-1.14809401697473e-02,-7.46132331381990e+00
1.26262626262612e+05,-1.14842295458674e-02,-7.47516260606061e+00
1.26272627262712e+05,-1.14875864832701e-02,-7.48900502533126e+00
1.26282628262812e+05,-1.14910109295910e-02,-7.50285065642214e+00
1.26292629262912e+05,-1.14945028340600e-02,-7.51669958405189e+00
1.26302630263012e+05,-1.14980621474966e-02,-7.53055189286984e+00
1.26312631263112e+05,-1.15016888223048e-02,-7.54440766745762e+00
1.26322632263212e+05,-1.15053828124687e-02,-7.55826699233156e+00
1.26332633263312e+05,-1.15091440735475e-02,-7.57212995194430e+00
1.26342634263412e+05,-1.15129725626714e-02,-7.58599663068724e+00
1.26352635263512e+05,-1.15168682385364e-02,-7.59986711289201e+00
1.26362636263612e+05,-1.15208310614005e-02,-7.61374148283269e+00
1.26372637263712e+05,-1.15248609930791e-02,-7.62761982472775e+00
1.26382638263812e+05,-1.15289579969410e-02,-7.64150222274227e+00
1.26392639263912e+05,-1.15331220379038e-02,-7.65538876098930e+00
1.26402640264012e+05,-1.15373530824304e-02,-7.66927952353243e+00
1.26412641264112e+05,-1.15416510985243e-02,-7.68317459438717e+00
1.26422642264212e+05,-1.15460160557264e-02,-7.69707405752337e+00
1.26432643264312e+05,-1.15504479251107e-02,-7.71097799686710e+00
1.26442644264412e+05,-1.15549466792809e-02,-7.72488649630226e+00
1.26452645264512e+05,-1.15595122923661e-02,-7.73879963967264e+00
1.26462646264612e+05,-1.15641447400180e-02,-7.75271751078399e+00
1.26472647264712e+05,-1.15688439994067e-02,-7.76664019340584e+00
1.26482648264812e+05,-1.15736100492178e-02,-7.78056777127339e+00
1.26492649264912e+05,-1.15784428696486e-02,-7.79450032808948e+00
1.26502650265012e+05,-1.15833424424052e-02,-7.80843794752642e+00
1.26512651265112e+05,-1.15883087506987e-02,-7.82238071322778e+00
1.26522652265212e+05,-1.15933417792429e-02,-7.83632870881070e+00
1.26532653265312e+05,-1.15984415142505e-02,-7.85028201786728e+00
1.26542654265412e+05,-1.16036079434306e-02,-7.86424072396676e+00
1.26552655265512e+05,-1.16088410559855e-02,-7.87820491065728e+00
1.26562656265612e+05,-1.16141408426081e-02,-7.89217466146794e+00
1.26572657265712e+05,-1.16195072954789e-02,-7.90615005991043e+00
1.26582658265812e+05,-1.16249404082634e-02,-7.92013118948104e+00
1.26592659265912e+05,-1.16304401761096e-02,-7.93411813366240e+00
1.26602660266012e+05,-1.16360065956456e-02,-7.94811097592577e+00
1.26612661266112e+05,-1.16416396649766e-02,-7.96210979973211e+00
1.26622662266212e+05,-1.16473393836830e-02,-7.97611468853487e+00
1.26632663266312e+05,-1.16531057528182e-02,-7.99012572578109e+00
1.26642664266412e+05,-1.16589387749056e-02,-8.00414299491358e+00
1.26652665266512e+05,-1.16648384539373e-02,-8.01816657937275e+00
1.26662666266612e+05,-1.16708047953715e-02,-8.03219656259857e+00
1.26672667266712e+05,-1.16768378061307e-02,-8.04623302803210e+00
1.26682668266812e+05,-1.16829374945995e-02,-8.06027605911764e+00
1.26692669266912e+05,-1.16891038706230e-02,-8.07432573930430e+00
1.26702670267012e+05,-1.16953369455048e-02,-8.08838215204812e+00
1.26712671267112e+05,-1.17016367320053e-02,-8.10244538081370e+00
1.26722672267212e+05,-1.17080032443402e-02,-8.11651550907611e+00
1.26732673267312e+05,-1.17144364981786e-02,-8.13059262032268e+00
1.26742674267412e+05,-1.17209365106415e-02,-8.14467679805476e+00
1.26752675267512e+05,-1.17275033003008e-02,-8.15876812578986e+00
1.26762676267612e+05,-1.17341368871773e-02,-8.17286668706305e+00
1.26772677267712e+05,-1.17408372927396e-02,-8.18697256542900e+00
1.26782678267812e+05,-1.17476045399031e-02,-8.20108584446383e+00
1.26792679267912e+05,-1.17544386530286e-02,-8.21520660776683e+00
1.26802680268012e+05,-1.17613396579210e-02,-8.22933493896238e+00
1.26812681268112e+05,-1.17683075818285e-02,-8.24347092170168e+00
1.26822682268212e+05,-1.17753424534418e-02,-8.25761463966449e+00
1.26832683268312e+05,-1.17824443028926e-02,-8.27176617656115e+00
1.26842684268412e+05,-1.17896131617533e-02,-8.28592561613415e+00
1.26852685268512e+05,-1.17968490630362e-02,-8.30009304216032e+00
1.26862686268612e+05,-1.18041520411923e-02,-8.31426853845216e+00
1.26872687268712e+05,-1.18115221321113e-02,-8.32845218885991e+00
1.26882688268812e+05,-1.18189593731204e-02,-8.34264407727330e+00
1.26892689268912e+05,-1.18264638029846e-02,-8.35684428762351e+00
1.26902690269012e+05,-1.18340354619052e-02,-8.37105290388465e+00
1.26912691269112e+05,-1.18416743915206e-02,-8.38527001007598e+00
1.26922692269212e+05,-1.18493806349049e-02,-8.39949569026320e+00
1.26932693269312e+05,-1.18571542365686e-02,-8.41373002856086e+00
1.26942694269412e+05,-1.18649952424577e-02,-8.42797310913360e+00
1.26952695269512e+05,-1.18729036999540e-02,-8.44222501619816e+00
1.26962696269612e+05,-1.18808796578751e-02,-8.45648583402553e+00
1.26972697269712e+05,-1.18889231664741e-02,-8.47075564694214e+00
1.26982698269812e+05,-1.18970342774399e-02,-8.48503453933209e+00
1.26992699269912e+05,-1.19052130438976e-02,-8.49932259563884e+00
1.27002700270012e+05,-1.19134595204081e-02,-8.51361990036677e+00
1.27012701270112e+05,-1.19217737629692e-02,-8.52792653808362e+00
1.27022702270212e+05,-1.19301558290152e-02,-8.54224259342149e+00
1.27032703270312e+05,-1.19386057774177e-02,-8.55656815107924e+00
1.27042704270412e+05,-1.19471236684863e-02,-8.57090329582410e+00
1.27052705270512e+05,-1.19557095639686e-02,-8.58524811249332e+00
1.27062706270612e+05,-1.19643635270513e-02,-8.59960268599620e+00
1.27072707270712e+05,-1.19730856223608e-02,-8.61396710131591e+00
1.27082708270812e+05,-1.19818759159636e-02,-8.62834144351083e+00
1.27092709270912e+05,-1.19907344753676e-02,-8.64272579771727e+00
1.27102710271012e+05,-1.19996613695228e-02,-8.65712024915027e+00
1.27112711271112e+05,-1.20086566688220e-02,-8.67152488310614e+00
1.27122712271212e+05,-1.20177204451025e-02,-8.68593978496387e+00
1.27132713271312e+05,-1.20268527716462e-02,-8.70036504018703e+00
1.27142714271412e+05,-1.20360537231814e-02,-8.71480073432571e+00
1.27152715271512e+05,-1.20453233758843e-02,-8.72924695301825e+00
1.27162716271613e+05,-1.20546618073794e-02,-8.74370378199309e+00
1.27172717271713e+05,-1.20640690967413e-02,-8.75817130707034e+00
1.27182718271813e+05,-1.20735453244964e-02,-8.77264961416403e+00
1.27192719271913e+05,-1.20830905726241e-02,-8.78713878928365e+00
1.27202720272013e+05,-1.20927049245580e-02,-8.80163891853596e+00
1.27212721272113e+05,-1.21023884651880e-02,-8.81615008812686e+00
1.27222722272213e+05,-1.21121412808618e-02,-8.83067238436336e+00
1.27232723272313e+05,-1.21219634593869e-02,-8.84520589365531e+00
1.27242724272413e+05,-1.21318550900317e-02,-8.85975070251692e+00
1.27252725272513e+05,-1.21418162635279e-02,-8.87430689756911e+00
1.27262726272613e+05,-1.21518470720726e-02,-8.88887456554106e+00
1.27272727272713e+05,-1.21619476093299e-02,-8.90345379327212e+00
1.27282728272813e+05,-1.21721179704330e-02,-8.91804466771359e+00
1.27292729272913e+05,-1.21823582519866e-02,-8.93264727593053e+00
1.27302730273013e+05,-1.21926685520687e-02,-8.94726170510381e+00
1.27312731273113e+05,-1.22030489702335e-02,-8.96188804253166e+00
1.27322732273213e+05,-1.22134996075127e-02,-8.97652637563162e+00
1.27332733273313e+05,-1.22240205664193e-02,-8.99117679194287e+00
1.27342734273413e+05,-1.22346119509486e-02,-9.00583937912706e+00
1.27352735273513e+05,-1.22452738665818e-02,-9.02051422497116e+00
1.27362736273613e+05,-1.22560064202880e-02,-9.03520141738887e+00
1.27372737273713e+05,-1.22668097205272e-02,-9.04990104442235e+00
1.27382738273813e+05,-1.22776838772529e-02,-9.06461319424460e+00
1.27392739273913e+05,-1.22886290019146e-02,-9.07933795516063e+00
1.27402740274013e+05,-1.22996452074614e-02,-9.09407541560993e+00
1.27412741274113e+05,-1.23107326083441e-02,-9.10882566416826e+00
1.27422742274213e+05,-1.23218913205189e-02,-9.12358878954912e+00
1.27432743274313e+05,-1.23331214614497e-02,-9.13836488060598e+00
1.27442744274413e+05,-1.23444231501122e-02,-9.15315402633426e+00
1.27452745274513e+05,-1.23557965069960e-02,-9.16795631587290e+00
1.27462746274613e+05,-1.23672416541089e-02,-9.18277183850646e+00
1.27472747274713e+05,-1.23787587149796e-02,-9.19760068366709e+00
1.27482748274813e+05,-1.23903478146612e-02,-9.21244294093617e+00
1.27492749274913e+05,-1.24020090797348e-02,-9.22729870004651e+00
1.27502750275013e+05,-1.24137426383131e-02,-9.24216805088396e+00
1.27512751275113e+05,-1.24255486200435e-02,-9.25705108348958e+00
1.27522752275213e+05,-1.24374271561127e-02,-9.27194788806161e+00
1.27532753275313e+05,-1.24493783792496e-02,-9.28685855495701e+00
1.27542754275413e+05,-1.24614024237294e-02,-9.30178317469379e+00
1.27552755275513e+05,-1.24734994253777e-02,-9.31672183795294e+00
1.27562756275613e+05,-1.24856695215742e-02,-9.33167463557988e+00
1.27572757275713e+05,-1.24979128512565e-02,-9.34664165858690e+00
1.27582758275813e+05,-1.25102295549252e-02,-9.36162299815514e+00
1.27592759275913e+05,-1.25226197746465e-02,-9.37661874563608e+00
1.27602760276013e+05,-1.25350836540578e-02,-9.39162899255400e+00
1.27612761276113e+05,-1.25476213383716e-02,-9.40665383060772e+00
1.27622762276213e+05,-1.25602329743794e-02,-9.42169335167237e+00
1.27632763276313e+05,-1.25729187104567e-02,-9.43674764780179e+00
1.27642764276413e+05,-1.25856786965674e-02,-9.45181681123026e+00
1.27652765276513e+05,-1.25985130842682e-02,-9.46690093437450e+00
1.27662766276613e+05,-1.26114220267136e-02,-9.48200010983562e+00
1.27672767276713e+05,-1.26244056786603e-02,-9.49711443040135e+00
1.27682768276813e+05,-1.26374641964721e-02,-9.51224398904770e+00
1.27692769276913e+05,-1.26505977381251e-02,-9.52738887894134e+00
1.27702770277013e+05,-1.26638064632120e-02,-9.54254919344122e+00
1.27712771277113e+05,-1.26770905329478e-02,-9.55772502610104e+00
1.27722772277213e+05,-1.26904501101746e-02,-9.57291647067084e+00
1.27732773277313e+05,-1.27038853593667e-02,-9.58812362109923e+00
1.27742774277413e+05,-1.27173964466358e-02,-9.60334657153555e+00
1.27752775277513e+05,-1.27309835397370e-02,-9.61858541633188e+00
1.27762776277613e+05,-1.27446468080731e-02,-9.63384025004473e+00
1.27772777277713e+05,-1.27583864227010e-02,-9.64911116743764e+00
1.27782778277813e+05,-1.27722025563368e-02,-9.66439826348291e+00
1.27792779277913e+05,-1.27860953833616e-02,-9.67970163336382e+00
1.27802780278013e+05,-1.28000650798270e-02,-9.69502137247644e+00
1.27812781278113e+05,-1.28141118234611e-02,-9.71035757643220e+00
1.27822782278213e+05,-1.28282357936743e-02,-9.72571034105962e+00
1.27832783278313e+05,-1.28424371715651e-02,-9.74107976240640e+00
1.27842784278413e+05,-1.28567161399265e-02,-9.75646593674174e+00
1.27852785278513e+05,-1.28710728832517e-02,-9.77186896055851e+00
1.27862786278613e+05,-1.28855075877403e-02,-9.78728893057501e+00
1.27872787278713e+05,-1.29000204413046e-02,-9.80272594373720e+00
1.27882788278813e+05,-1.29146116335761e-02,-9.81818009722134e+00
1.27892789278913e+05,-1.29292813559118e-02,-9.83365148843544e+00
1.27902790279013e+05,-1.29440298014006e-02,-9.84914021502188e+00
1.27912791279113e+05,-1.29588571648699e-02,-9.86464637485936e+00
1.27922792279213e+05,-1.29737636428925e-02,-9.88017006606522e+00
1.27932793279313e+05,-1.29887494337929e-02,-9.89571138699741e+00
1.27942794279413e+05,-1.30038147376544e-02,-9.91127043625706e+00
1.27952795279513e+05,-1.30189597563261e-02,-9.92684731269016e+00
1.27962796279613e+05,-1.30341846934292e-02,-9.94244211539006e+00
1.27972797279713e+05,-1.30494897543653e-02,-9.95805494369984e+00
1.27982798279813e+05,-1.30648751463224e-02,-9.97368589721433e+00
1.27992799279913e+05,-1.30803410782823e-02,-9.98933507578212e+00
1.28002800280013e+05,-1.30958877610288e-02,-1.00050025795083e+01
1.28012801280113e+05,-1.31115154071541e-02,-1.00206885087564e+01
1.28022802280213e+05,-1.31272242310666e-02,-1.00363929641507e+01
1.28032803280313e+05,-1.31430144489985e-02,-1.00521160465784e+01
1.28042804280413e+05,-1.31588862790138e-02,-1.00678578571923e+01
1.28052805280513e+05,-1.31748399410153e-02,-1.00836184974124e+01
1.28062806280613e+05,-1.31908756567533e-02,-1.00993980689288e+01
1.28072807280713e+05,-1.32069936498325e-02,-1.01151966737039e+01
1.28082808280813e+05,-1.32231941457212e-02,-1.01310144139746e+01
1.28092809280913e+05,-1.32394773717584e-02,-1.01468513922544e+01
1.28102810281013e+05,-1.32558435571625e-02,-1.01627077113362e+01
1.28112811281113e+05,-1.32722929330394e-02,-1.01785834742944e+01
1.28122812281213e+05,-1.32888257323908e-02,-1.01944787844871e+01
1.28132813281313e+05,-1.33054421901231e-02,-1.02103937455590e+01
1.28142814281413e+05,-1.33221425430553e-02,-1.02263284614432e+01
1.28152815281513e+05,-1.33389270299283e-02,-1.02422830363639e+01
1.28162816281613e+05,-1.33557958914130e-02,-1.02582575748387e+01
1.28172817281713e+05,-1.33727493701194e-02,-1.02742521816808e+01
1.28182818281813e+05,-1.33897877106060e-02,-1.02902669620023e+01
1.28192819281913e+05,-1.34069111593881e-02,-1.03063020212153e+01
1.28202820282013e+05,-1.34241199649471e-02,-1.03223574650354e+01
1.28212821282113e+05,-1.34414143777399e-02,-1.03384333994836e+01
1.28222822282213e+05,-1.34587946502086e-02,-1.03545299308893e+01
1.28232823282313e+05,-1.34762610367884e-02,-1.03706471658919e+01
1.28242824282413e+05,-1.34938137939192e-02,-1.03867852114443e+01
1.28252825282513e+05,-1.35114531800535e-02,-1.04029441748148e+01
1.28262826282613e+05,-1.35291794556670e-02,-1.04191241635895e+01
1.28272827282713e+05,-1.35469928832681e-02,-1.04353252856754e+01
1.28282828282813e+05,-1.35648937274078e-02,-1.04515476493025e+01
1.28292829282913e+05,-1.35828822546899e-02,-1.04677913630264e+01
1.28302830283013e+05,-1.36009587337808e-02,-1.04840565357308e+01
1.28312831283113e+05,-1.36191234354198e-02,-1.05003432766304e+01
1.28322832283213e+05,-1.36373766324298e-02,-1.05166516952733e+01
1.28332833283313e+05,-1.36557185997271e-02,-1.05329819015434e+01
1.28342834283413e+05,-1.36741496143327e-02,-1.05493340056635e+01
1.28352835283513e+05,-1.36926699553818e-02,-1.05657081181972e+01
1.28362836283613e+05,-1.37112799041354e-02,-1.05821043500522e+01
1.28372837283713e+05,-1.37299797439915e-02,-1.05985228124828e+01
1.28382838283813e+05,-1.37487697604948e-02,-1.06149636170925e+01
1.28392839283913e+05,-1.37676502413487e-02,-1.06314268758364e+01
1.28402840284013e+05,-1.37866214764264e-02,-1.06479127010244e+01
1.28412841284113e+05,-1.38056837577818e-02,-1.06644212053237e+01
1.28422842284213e+05,-1.38248373796610e-02,-1.06809525017612e+01
1.28432843284313e+05,-1.38440826385141e-02,-1.06975067037269e+01
1.28442844284413e+05,-1.38634198330065e-02,-1.07140839249761e+01
1.28452845284513e+05,-1.38828492640310e-02,-1.07306842796323e+01
1.28462846284613e+05,-1.39023712347190e-02,-1.07473078821902e+01
1.28472847284713e+05,-1.39219860504531e-02,-1.07639548475181e+01
1.28482848284813e+05,-1.39416940188789e-02,-1.07806252908610e+01
1.28492849284913e+05,-1.39614954499170e-02,-1.07973193278436e+01
1.28502850285013e+05,-1.39813906557761e-02,-1.08140370744726e+01
1.28512851285113e+05,-1.40013799509644e-02,-1.08307786471400e+01
1.28522852285213e+05,-1.40214636523025e-02,-1.08475441626257e+01
1.28532853285313e+05,-1.40416420789368e-02,-1.08643337381007e+01
1.28542854285413e+05,-1.40619155523510e-02,-1.08811474911297e+01
1.28552855285513e+05,-1.40822843963804e-02,-1.08979855396741e+01
